day,campaign_id,node_id,output_item_id,event_type,reason,desired_qty,planned_qty_after_lot_rule,actual_qty,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,binding_input_item_id,planned_qty_before,planned_qty_after,campaign_remaining_start_qty,campaign_remaining_end_qty,next_expected_receipt_day,notes
422,CMP-00000174-M-1810-item:268091-D422,M-1810,item:268091,start_campaign,none,13338.925591,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
423,CMP-00000175-M-1810-item:268091-D423,M-1810,item:268091,start_campaign,none,13024.258587,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
424,CMP-00000176-M-1810-item:268091-D424,M-1810,item:268091,start_campaign,none,12702.190493,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
425,CMP-00000177-M-1810-item:268091-D425,M-1810,item:268091,start_campaign,none,12378.64218,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
426,CMP-00000178-M-1810-item:268091-D426,M-1810,item:268091,start_campaign,none,12054.797824,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
427,CMP-00000179-M-1810-item:268091-D427,M-1810,item:268091,start_campaign,none,11730.894259,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
428,CMP-00000180-M-1810-item:268091-D428,M-1810,item:268091,start_campaign,none,11406.978852,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
430,CMP-00000181-M-1810-item:268091-D430,M-1810,item:268091,start_campaign,none,8656.489796,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
433,CMP-00000182-M-1810-item:268091-D433,M-1810,item:268091,start_campaign,none,8050.02449,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
434,CMP-00000183-M-1810-item:268091-D434,M-1810,item:268091,start_campaign,none,9457.874286,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
435,CMP-00000184-M-1810-item:268091-D435,M-1810,item:268091,start_campaign,none,9537.289143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
437,CMP-00000185-M-1810-item:268091-D437,M-1810,item:268091,start_campaign,none,8109.64898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
439,CMP-00000186-M-1810-item:268091-D439,M-1810,item:268091,start_campaign,none,8573.583673,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
440,CMP-00000187-M-1810-item:268091-D440,M-1810,item:268091,start_campaign,none,10520.267755,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
441,CMP-00000188-M-1810-item:268091-D441,M-1810,item:268091,start_campaign,none,11141.571918,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
442,CMP-00000189-M-1810-item:268091-D442,M-1810,item:268091,start_campaign,none,11497.800098,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
443,CMP-00000190-M-1810-item:268091-D443,M-1810,item:268091,start_campaign,none,11650.874305,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
444,CMP-00000191-M-1810-item:268091-D444,M-1810,item:268091,start_campaign,none,11763.317718,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
445,CMP-00000192-M-1810-item:268091-D445,M-1810,item:268091,start_campaign,none,11867.634972,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
446,CMP-00000193-M-1810-item:268091-D446,M-1810,item:268091,start_campaign,none,11970.326995,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
447,CMP-00000194-M-1810-item:268091-D447,M-1810,item:268091,start_campaign,none,12072.69397,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
449,CMP-00000195-M-1430-item:268967-D449,M-1430,item:268967,start_campaign,none,3602.057143,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
449,CMP-00000196-M-1810-item:268091-D449,M-1810,item:268091,start_campaign,none,9842.285714,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
450,CMP-00000197-M-1810-item:268091-D450,M-1810,item:268091,start_campaign,none,11421.469388,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
451,CMP-00000198-M-1810-item:268091-D451,M-1810,item:268091,start_campaign,none,11348.032653,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
453,CMP-00000199-M-1810-item:268091-D453,M-1810,item:268091,start_campaign,none,8285.191837,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
454,CMP-00000200-M-1810-item:268091-D454,M-1810,item:268091,start_campaign,none,9552.956735,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
461,CMP-00000201-M-1810-item:268091-D461,M-1810,item:268091,start_campaign,none,5891.24898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
462,CMP-00000202-M-1810-item:268091-D462,M-1810,item:268091,start_campaign,none,6824.274286,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
463,CMP-00000203-M-1810-item:268091-D463,M-1810,item:268091,start_campaign,none,6765.654857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
464,CMP-00000204-M-1810-item:268091-D464,M-1810,item:268091,start_campaign,none,7471.661584,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
466,CMP-00000205-M-1810-item:268091-D466,M-1810,item:268091,start_campaign,none,7553.991837,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
467,CMP-00000206-M-1810-item:268091-D467,M-1810,item:268091,start_campaign,none,9782.520816,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
468,CMP-00000207-M-1810-item:268091-D468,M-1810,item:268091,start_campaign,none,10945.957224,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
469,CMP-00000208-M-1810-item:268091-D469,M-1810,item:268091,start_campaign,none,11896.375118,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
470,CMP-00000209-M-1810-item:268091-D470,M-1810,item:268091,start_campaign,none,12804.189309,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
471,CMP-00000210-M-1810-item:268091-D471,M-1810,item:268091,start_campaign,none,12506.013372,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
472,CMP-00000211-M-1810-item:268091-D472,M-1810,item:268091,start_campaign,none,11966.639409,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
473,CMP-00000212-M-1810-item:268091-D473,M-1810,item:268091,start_campaign,none,11379.025841,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
474,CMP-00000213-M-1810-item:268091-D474,M-1810,item:268091,start_campaign,none,10781.764352,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
475,CMP-00000214-M-1810-item:268091-D475,M-1810,item:268091,start_campaign,none,10182.573278,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
477,CMP-00000215-M-1810-item:268091-D477,M-1810,item:268091,start_campaign,none,7066.742857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
491,CMP-00000216-M-1810-item:268091-D491,M-1810,item:268091,start_campaign,none,3578.057143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
492,CMP-00000217-M-1810-item:268091-D492,M-1810,item:268091,start_campaign,none,4960.444082,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
493,CMP-00000218-M-1810-item:268091-D493,M-1810,item:268091,start_campaign,none,5903.69698,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
494,CMP-00000219-M-1810-item:268091-D494,M-1810,item:268091,start_campaign,none,6759.12307,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
495,CMP-00000220-M-1810-item:268091-D495,M-1810,item:268091,start_campaign,none,7596.983798,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
496,CMP-00000221-M-1810-item:268091-D496,M-1810,item:268091,start_campaign,none,8431.331454,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
498,CMP-00000222-M-1810-item:268091-D498,M-1810,item:268091,start_campaign,none,8245.485714,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
499,CMP-00000223-M-1810-item:268091-D499,M-1810,item:268091,start_campaign,none,9896.852245,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
500,CMP-00000224-M-1810-item:268091-D500,M-1810,item:268091,start_campaign,none,10229.394939,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
501,CMP-00000225-M-1810-item:268091-D501,M-1810,item:268091,start_campaign,none,10298.172866,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
502,CMP-00000226-M-1810-item:268091-D502,M-1810,item:268091,start_campaign,none,10314.197839,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
503,CMP-00000227-M-1810-item:268091-D503,M-1810,item:268091,start_campaign,none,10319.672221,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
504,CMP-00000228-M-1810-item:268091-D504,M-1810,item:268091,start_campaign,none,10323.036485,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
507,CMP-00000229-M-1810-item:268091-D507,M-1810,item:268091,start_campaign,none,8441.093878,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
508,CMP-00000230-M-1810-item:268091-D508,M-1810,item:268091,start_campaign,none,10219.173878,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
509,CMP-00000231-M-1810-item:268091-D509,M-1810,item:268091,start_campaign,none,10664.651102,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
510,CMP-00000232-M-1810-item:268091-D510,M-1810,item:268091,start_campaign,none,10843.607772,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
511,CMP-00000233-M-1810-item:268091-D511,M-1810,item:268091,start_campaign,none,10969.26033,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
512,CMP-00000234-M-1810-item:268091-D512,M-1810,item:268091,start_campaign,none,11084.252066,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
513,CMP-00000235-M-1810-item:268091-D513,M-1810,item:268091,start_campaign,none,10893.470821,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
514,CMP-00000236-M-1810-item:268091-D514,M-1810,item:268091,start_campaign,none,10641.53498,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
518,CMP-00000237-M-1810-item:268091-D518,M-1810,item:268091,start_campaign,none,7607.722449,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
520,CMP-00000238-M-1810-item:268091-D520,M-1810,item:268091,start_campaign,none,7132.734694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
522,CMP-00000239-M-1810-item:268091-D522,M-1810,item:268091,start_campaign,none,6610.318367,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
523,CMP-00000240-M-1430-item:268967-D523,M-1430,item:268967,start_campaign,none,1253.55102,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
524,CMP-00000241-SDC-1450-item:773474-D524,SDC-1450,item:773474,start_campaign,none,1831270.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
525,CMP-00000242-M-1430-item:268967-D525,M-1430,item:268967,start_campaign,none,1880.326531,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
525,CMP-00000243-M-1810-item:268091-D525,M-1810,item:268091,start_campaign,none,5826.693878,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
526,CMP-00000244-M-1810-item:268091-D526,M-1810,item:268091,start_campaign,none,6730.82449,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
527,CMP-00000245-M-1810-item:268091-D527,M-1810,item:268091,start_campaign,none,7360.026123,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
529,CMP-00000246-M-1810-item:268091-D529,M-1810,item:268091,start_campaign,none,6910.612245,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
531,CMP-00000247-M-1810-item:268091-D531,M-1810,item:268091,start_campaign,none,7807.363265,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
532,CMP-00000248-M-1430-item:268967-D532,M-1430,item:268967,start_campaign,none,16555.314286,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
532,CMP-00000249-M-1810-item:268091-D532,M-1810,item:268091,start_campaign,none,9817.211428,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
533,CMP-00000250-M-1810-item:268091-D533,M-1810,item:268091,start_campaign,none,10667.556571,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
534,CMP-00000251-M-1430-item:268967-D534,M-1430,item:268967,start_campaign,none,16358.073469,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
534,CMP-00000252-M-1810-item:268091-D534,M-1810,item:268091,start_campaign,none,11127.029681,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
535,CMP-00000253-M-1810-item:268091-D535,M-1810,item:268091,start_campaign,none,11508.328385,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
536,CMP-00000254-M-1810-item:268091-D536,M-1810,item:268091,start_campaign,none,11873.992207,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
537,CMP-00000255-M-1810-item:268091-D537,M-1810,item:268091,start_campaign,none,12236.529053,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
538,CMP-00000256-M-1810-item:268091-D538,M-1810,item:268091,start_campaign,none,12598.440504,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
539,CMP-00000257-M-1810-item:268091-D539,M-1810,item:268091,start_campaign,none,12960.226876,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
540,CMP-00000258-M-1810-item:268091-D540,M-1810,item:268091,start_campaign,none,13321.988232,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
541,CMP-00000259-M-1810-item:268091-D541,M-1810,item:268091,start_campaign,none,12874.471116,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
542,CMP-00000260-M-1810-item:268091-D542,M-1810,item:268091,start_campaign,none,12265.098305,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
543,CMP-00000261-M-1810-item:268091-D543,M-1810,item:268091,start_campaign,none,11623.354355,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
544,CMP-00000262-M-1810-item:268091-D544,M-1810,item:268091,start_campaign,none,10975.136177,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
545,CMP-00000263-M-1810-item:268091-D545,M-1810,item:268091,start_campaign,none,10325.623154,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
551,CMP-00000264-M-1810-item:268091-D551,M-1810,item:268091,start_campaign,none,7854.351021,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
552,CMP-00000265-M-1810-item:268091-D552,M-1810,item:268091,start_campaign,none,9616.094694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
553,CMP-00000266-M-1810-item:268091-D553,M-1810,item:268091,start_campaign,none,10159.316898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
554,CMP-00000267-M-1810-item:268091-D554,M-1810,item:268091,start_campaign,none,10458.834808,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
555,CMP-00000268-M-1810-item:268091-D555,M-1810,item:268091,start_campaign,none,10138.117982,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
556,CMP-00000269-M-1810-item:268091-D556,M-1810,item:268091,start_campaign,none,9693.354209,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
557,CMP-00000270-M-1810-item:268091-D557,M-1810,item:268091,start_campaign,none,9223.781046,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
561,CMP-00000271-M-1810-item:268091-D561,M-1810,item:268091,start_campaign,none,5762.628571,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
562,CMP-00000272-M-1810-item:268091-D562,M-1810,item:268091,start_campaign,none,7679.04,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
563,CMP-00000273-M-1810-item:268091-D563,M-1810,item:268091,start_campaign,none,8826.208,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
564,CMP-00000274-M-1810-item:268091-D564,M-1810,item:268091,start_campaign,none,9819.527314,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
565,CMP-00000275-M-1810-item:268091-D565,M-1810,item:268091,start_campaign,none,10782.076891,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
567,CMP-00000276-M-1810-item:268091-D567,M-1810,item:268091,start_campaign,none,10345.942857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
568,CMP-00000277-M-1810-item:268091-D568,M-1810,item:268091,start_campaign,none,13179.017143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
569,CMP-00000278-M-1810-item:268091-D569,M-1810,item:268091,start_campaign,none,13037.093224,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
570,CMP-00000279-M-1810-item:268091-D570,M-1810,item:268091,start_campaign,none,12300.169665,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
571,CMP-00000280-M-1810-item:268091-D571,M-1810,item:268091,start_campaign,none,11444.246178,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
572,CMP-00000281-M-1810-item:268091-D572,M-1810,item:268091,start_campaign,none,10564.522705,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
573,CMP-00000282-M-1810-item:268091-D573,M-1810,item:268091,start_campaign,none,9680.039235,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
577,CMP-00000283-M-1430-item:268967-D577,M-1430,item:268967,start_campaign,none,5317.697959,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
578,CMP-00000284-SDC-1450-item:773474-D578,SDC-1450,item:773474,start_campaign,none,2023893.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
591,CMP-00000285-M-1810-item:268091-D591,M-1810,item:268091,start_campaign,none,4139.608163,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
592,CMP-00000286-M-1810-item:268091-D592,M-1810,item:268091,start_campaign,none,4989.39102,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
593,CMP-00000287-M-1810-item:268091-D593,M-1810,item:268091,start_campaign,none,5181.208816,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
594,CMP-00000288-M-1810-item:268091-D594,M-1810,item:268091,start_campaign,none,5241.4336,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
595,CMP-00000289-M-1810-item:268091-D595,M-1810,item:268091,start_campaign,none,5275.339781,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
597,CMP-00000290-M-1810-item:268091-D597,M-1810,item:268091,start_campaign,none,4930.710204,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
598,CMP-00000291-M-1810-item:268091-D598,M-1810,item:268091,start_campaign,none,6598.648163,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
599,CMP-00000292-M-1810-item:268091-D599,M-1810,item:268091,start_campaign,none,7614.031673,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
600,CMP-00000293-M-1810-item:268091-D600,M-1810,item:268091,start_campaign,none,8498.904294,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
601,CMP-00000294-M-1810-item:268091-D601,M-1810,item:268091,start_campaign,none,9357.674736,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
602,CMP-00000295-M-1810-item:268091-D602,M-1810,item:268091,start_campaign,none,10211.224743,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
603,CMP-00000296-M-1810-item:268091-D603,M-1810,item:268091,start_campaign,none,11063.730663,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
604,CMP-00000297-M-1430-item:268967-D604,M-1430,item:268967,start_campaign,none,7675.902041,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
604,CMP-00000298-M-1810-item:268091-D604,M-1810,item:268091,start_campaign,none,11033.905316,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
605,CMP-00000299-M-1810-item:268091-D605,M-1810,item:268091,start_campaign,none,10827.613716,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
606,CMP-00000300-M-1810-item:268091-D606,M-1810,item:268091,start_campaign,none,10586.028866,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
607,CMP-00000301-M-1430-item:268967-D607,M-1430,item:268967,start_campaign,none,4059.493878,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
608,CMP-00000302-M-1810-item:268091-D608,M-1810,item:268091,start_campaign,none,8019.853061,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
611,CMP-00000303-M-1810-item:268091-D611,M-1810,item:268091,start_campaign,none,7569.616327,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
614,CMP-00000304-M-1810-item:268091-D614,M-1810,item:268091,start_campaign,none,7420.865306,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
615,CMP-00000305-M-1810-item:268091-D615,M-1810,item:268091,start_campaign,none,8855.454694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
616,CMP-00000306-M-1810-item:268091-D616,M-1810,item:268091,start_campaign,none,9092.788898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
617,CMP-00000307-M-1810-item:268091-D617,M-1810,item:268091,start_campaign,none,9090.672065,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
618,CMP-00000308-M-1810-item:268091-D618,M-1810,item:268091,start_campaign,none,9209.922168,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
620,CMP-00000309-M-1810-item:268091-D620,M-1810,item:268091,start_campaign,none,7631.134694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
622,CMP-00000310-M-1810-item:268091-D622,M-1810,item:268091,start_campaign,none,7870.481632,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
623,CMP-00000311-M-1810-item:268091-D623,M-1810,item:268091,start_campaign,none,9564.251428,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
624,CMP-00000312-M-1810-item:268091-D624,M-1810,item:268091,start_campaign,none,10022.678857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
625,CMP-00000313-M-1810-item:268091-D625,M-1810,item:268091,start_campaign,none,10464.519445,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
626,CMP-00000314-M-1810-item:268091-D626,M-1810,item:268091,start_campaign,none,10903.042664,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
627,CMP-00000315-M-1810-item:268091-D627,M-1810,item:268091,start_campaign,none,11340.90241,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
628,CMP-00000316-M-1810-item:268091-D628,M-1810,item:268091,start_campaign,none,11778.629461,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
629,CMP-00000317-M-1810-item:268091-D629,M-1810,item:268091,start_campaign,none,12216.329974,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
630,CMP-00000318-M-1810-item:268091-D630,M-1810,item:268091,start_campaign,none,12654.025178,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
