case_id,case_input,case_output_dir,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
stress_supplier_capacity_node_SDC-VD0901566A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0901566A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0901566A_stress\simulation_output,stress,0.75,4653859.1517,0.274598,0.156913,0.001885,0.21355,0.353054,728.5,4807260.8777,0.959867,18152.25,752.25,1388618.5774,13547984.0425,17400.0,766490.0236,33776288.6552,767282.6179,782653.5307,168240.5218,0.0,0.0,0.0,0.0,0.0,3720247.3993,10629278.2837,2125855.6567,13522446.1597,0.0,105499.3017,25537.8828,17423.75,785290.4139,744704.3352,2893167.8759,0.0,4783175.2277,,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,ok,stress
stress_supplier_lead_time_node_SDC-VD0901566A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0901566A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0901566A_stress\simulation_output,stress,1.5,4655962.1578,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4810656.1355,0.959867,18152.25,752.25,1391142.0149,13564408.3382,17400.0,769341.5861,33770742.3662,770134.1804,782876.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.2016,10629337.7189,2125867.5438,13538467.5011,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783201.9735,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,ok,stress
stress_supplier_reliability_node_SDC-VD0901566A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0901566A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0901566A_stress\simulation_output,stress,0.85,4654863.8847,0.274465,0.156837,0.001896,0.213917,0.352884,728.5,4808851.073,0.959867,18152.25,752.25,1389790.4524,13554558.3825,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720257.3378,10629306.6795,2125861.3359,13528859.3179,0.0,105499.3017,25699.0646,17423.75,786431.0389,687516.2492,2899552.6384,1710.9375,4783188.0058,,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,ok,stress
stress_supplier_stock_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0993480A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,ok,stress
stress_supplier_capacity_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0993480A_stress\simulation_output,stress,0.75,4653575.6757,0.274418,0.15681,0.001911,0.214038,0.352823,728.5,4806956.1902,0.959867,18152.25,752.25,1388649.8274,13556981.514,17400.0,766490.0236,33776288.6552,767282.6179,782653.5307,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.7155,10629353.4728,2125870.6946,13531069.1925,0.0,105499.3017,25912.3215,17423.75,785290.4139,744704.3352,2901715.7197,0.0,4783209.0628,,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,ok,stress
stress_supplier_lead_time_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0993480A_stress\simulation_output,stress,1.5,4656291.829,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811110.6355,0.959867,18152.25,752.25,1391517.0149,13564426.2814,17400.0,769341.5861,33770742.3662,770134.1804,782768.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4817,10629355.662,2125871.1324,13538485.4442,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0479,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,ok,stress
stress_supplier_reliability_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0993480A_stress\simulation_output,stress,0.85,4654693.7991,0.274357,0.156776,0.001912,0.21421,0.352745,728.5,4808668.2605,0.959867,18152.25,752.25,1389809.2024,13559959.4465,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.0309,10629354.374,2125870.8748,13534035.7187,0.0,105499.3017,25923.7278,17423.75,786431.0389,687516.2492,2904681.3447,1710.9375,4783209.4683,,supplier_reliability_node,supplier_reliability_node::SDC-VD0993480A,Fiabilite fournisseur SDC-VD0993480A,ok,stress
stress_supplier_stock_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0914360C_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,ok,stress
stress_supplier_capacity_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress\simulation_output,stress,0.75,4656325.8818,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1392458.8915,13564414.4417,17400.0,770857.9757,33817514.5723,772174.5472,782645.5726,168240.5218,0.0,0.0,0.0,0.0,0.0,3720270.3378,10629343.8224,2125868.7645,13538473.6046,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783204.7201,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C,ok,stress
stress_supplier_lead_time_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0914360C_stress\simulation_output,stress,1.5,4656907.5998,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811862.6355,0.959867,18152.25,752.25,1391548.2649,13564439.5545,17400.0,769341.5861,33770742.3662,770134.1804,782786.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720279.1273,10629368.9352,2125873.787,13538498.7173,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783216.0208,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C,ok,stress
stress_supplier_reliability_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0914360C_stress\simulation_output,stress,0.85,4656508.9299,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811379.1796,0.959867,18152.25,752.25,1391642.5993,13564422.3439,17400.0,770876.8803,33770742.3662,771866.2774,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.1036,10629351.7246,2125870.3449,13538481.5068,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1535.2941,4783208.2761,,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C,ok,stress
stress_supplier_stock_node_SDC-VD0508918A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0508918A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0508918A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168253.9218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0508918A,Stock fournisseur SDC-VD0508918A,ok,stress
stress_supplier_capacity_node_SDC-VD0508918A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0508918A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0508918A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A,ok,stress
stress_supplier_lead_time_node_SDC-VD0508918A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0508918A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0508918A_stress\simulation_output,stress,1.5,4656688.09,0.274267,0.156724,0.001912,0.214466,0.35263,728.5,4811561.4855,0.959867,18152.25,752.25,1391528.1249,13564497.1288,17400.0,769341.5861,33770742.3662,770134.1804,782695.2575,168240.5218,0.0,0.0,0.0,0.0,0.0,3720299.2783,10629426.5095,2125885.3019,13538556.2917,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783241.9293,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Lead time fournisseur SDC-VD0508918A,ok,stress
stress_supplier_reliability_node_SDC-VD0508918A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0508918A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0508918A_stress\simulation_output,stress,0.85,4656586.3856,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811451.8379,0.959867,18152.25,752.25,1391548.2649,13564409.663,17400.0,769667.0685,33770742.3662,770459.6627,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.6653,10629339.0437,2125867.8087,13538468.8259,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,325.4824,4783202.5697,,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A,ok,stress
stress_supplier_stock_node_SDC-VD0949099A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0949099A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0949099A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0949099A,Stock fournisseur SDC-VD0949099A,ok,stress
stress_supplier_capacity_node_SDC-VD0949099A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0949099A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0949099A_stress\simulation_output,stress,0.75,4653339.9841,0.274223,0.156699,0.001914,0.214593,0.352572,728.5,4811471.3855,0.959867,18152.25,752.25,1418147.8828,13556529.8289,17400.0,769341.5861,33770742.3662,770134.1804,781340.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3717510.7233,10621459.2096,2124291.8419,13530588.9917,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4779656.6443,,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A,ok,stress
stress_supplier_lead_time_node_SDC-VD0949099A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0949099A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0949099A_stress\simulation_output,stress,1.5,4962052.1796,0.278201,0.158972,0.001814,0.203327,0.357687,731.4689,5187156.8583,0.959756,18176.0,776.0,1799925.8965,14304155.3441,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,3979425.6955,11369787.7013,2273957.5403,14278211.6003,0.0,105496.3329,25943.7439,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5116404.4656,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A,ok,stress
stress_supplier_reliability_node_SDC-VD0949099A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0949099A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0949099A_stress\simulation_output,stress,0.85,4655384.7226,0.274263,0.156722,0.001913,0.214477,0.352624,731.4689,4811675.9571,0.959756,18176.0,776.0,1402581.3429,13560522.6796,17400.0,769435.1813,33730278.2631,770227.7756,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3719156.3303,10626160.9438,2125232.1888,13534584.8428,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,97.2927,4781772.4247,,supplier_reliability_node,supplier_reliability_node::SDC-VD0949099A,Fiabilite fournisseur SDC-VD0949099A,ok,stress
stress_supplier_stock_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520132A_stress\simulation_output,stress,0.75,4656516.3893,0.274266,0.156723,0.001912,0.21447,0.352628,728.5,4811381.3855,0.959867,18152.25,752.25,1391547.6229,13564253.9071,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720214.1507,10629183.2878,2125836.6576,13538313.0699,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783132.4795,,supplier_stock_node,supplier_stock_node::SDC-VD0520132A,Stock fournisseur SDC-VD0520132A,ok,stress
stress_supplier_capacity_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress\simulation_output,stress,0.75,4656603.6563,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391561.5857,13564424.3891,17400.0,769341.5861,33770742.3662,770134.1804,782646.7646,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.8194,10629353.7697,2125870.7539,13538483.5519,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.1964,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A,ok,stress
stress_supplier_lead_time_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520132A_stress\simulation_output,stress,1.5,4668955.8026,0.275021,0.157155,0.001907,0.212319,0.353598,1044.75,4823081.7169,0.943431,18468.5,1068.5,1381822.0798,13528989.2184,17400.0,769117.334,31471742.1762,769909.9283,782669.7791,168240.5218,0.0,0.0,0.0,0.0,0.0,3720753.6168,10630724.6194,2126144.9239,13503190.149,0.0,105499.3017,25799.0694,17423.75,778202.8829,586315.1725,2872465.5296,0.0,4783826.0787,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0520132A,Lead time fournisseur SDC-VD0520132A,ok,stress
stress_supplier_reliability_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520132A_stress\simulation_output,stress,0.85,4656604.0555,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.6335,0.959867,18152.25,752.25,1391549.8339,13564424.4737,17400.0,769370.7588,33770742.3662,770163.3531,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.849,10629353.8544,2125870.7709,13538483.6366,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,29.1727,4783209.2345,,supplier_reliability_node,supplier_reliability_node::SDC-VD0520132A,Fiabilite fournisseur SDC-VD0520132A,ok,stress
stress_supplier_stock_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0960508A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,ok,stress
stress_supplier_capacity_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress\simulation_output,stress,0.75,4653327.1932,0.274223,0.156699,0.001914,0.214592,0.352572,728.5,4811471.3855,0.959867,18152.25,752.25,1429934.9692,13556550.9316,17400.0,769341.5861,33770742.3662,770134.1804,781340.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3717518.1093,10621480.3123,2124296.0625,13530610.0945,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4779666.1405,,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A,ok,stress
stress_supplier_lead_time_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0960508A_stress\simulation_output,stress,1.5,4962052.1796,0.278201,0.158972,0.001814,0.203327,0.357687,731.4689,5187156.8583,0.959756,18176.0,776.0,1799925.8965,14304155.3441,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,3979425.6955,11369787.7013,2273957.5403,14278211.6003,0.0,105496.3329,25943.7439,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5116404.4656,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Lead time fournisseur SDC-VD0960508A,ok,stress
